County #,County Name,District #,District Name,2004-2005 ADA,2005-2006 ADA,2006-2007 ADA,2007-2008 ADA,2008-2009 ADA,2009-2010 ADA,2010-2011 ADA,2011-2012 ADA,2012-2013 ADA,2013-2014 ADA,2014-2015 ADA,2015-2016 ADA,2016-2017 ADA,2017-2018 ADA,2018-2019 ADA,2019-2020 ADA,2020-2021 ADA
20,BRAZORIA COUNTY,20902,ANGLETON ISD,5910.51,5932.79,5904.62,5875.39,5760.24,5812.32,5958.13,5931.14,6059.58,6150.86,6291.87,6366.16,6349.63,6320.49,6306.48,6318.95,6435.664
20,BRAZORIA COUNTY,20904,DANBURY ISD,727.81,717.17,735.44,738.13,717.36,728.24,723.06,695.48,735.55,733.62,749.12,733.3,742.26,724.03,756.05,745.71,745.447
20,BRAZORIA COUNTY,20905,BRAZOSPORT ISD,12154.23,12226.07,12174.5,12031.6,11895.19,11804.95,11706.08,11573.09,11544.11,11465.43,11480.46,11399.91,11460.46,11450.48,11362.45,10837.89,10810.149
20,BRAZORIA COUNTY,20906,SWEENY ISD,1948.51,1959.51,1927.73,1851.75,1840.22,1823.97,1855.68,1826.97,1805.6,1779.74,1810.47,1888.65,1915.99,1971.03,1840.5,1811.31,1771.367
20,BRAZORIA COUNTY,20907,COLUMBIA-BRAZORIA ISD,2851.99,2873.16,2921.12,2876.28,2860.37,2894.7,2855.43,2784.83,2808.81,2815.56,2845.59,2868.58,2918.22,2955.22,2807.6,2690.84,2639.646
20,BRAZORIA COUNTY,20908,PEARLAND ISD,13481.8,14626.93,15377.49,16178.4,16674.45,17319.54,17824.75,18343.85,18697.8,19135.78,19597.31,20199.9,20596.23,20660.62,20618.05,20489.82,20272.282
20,BRAZORIA COUNTY,20910,DAMON ISD,153.06,148.18,136.92,130.48,143.61,156.86,164.09,162.02,150.56,158.22,165.58,164.35,164.18,168.74,130.48,82.2,102.805
21,BRAZOS COUNTY,21802,EAGLE ACADEMY OF BRYAN,81.35,0.0,,,,,,,,,,,,,,,
21,BRAZOS COUNTY,21803,BRAZOS SCHOOL FOR INQUIRY & CREATI,209.33,257.61,293.18,357.27,392.14,440.92,399.22,360.92,393.0,420.13,381.51,352.64,322.39,310.15,318.75,279.7,278.494
21,BRAZOS COUNTY,21804,HARMONY SCIENCE ACAD (COLLEGE STAT,,,,193.35,216.17,240.39,0.0,,,,,,,,,,
21,BRAZOS COUNTY,21805,ARROW ACADEMY,,,,,,,,534.48,827.94,865.03,800.78,501.08,470.86,584.13,644.13,684.27,672.445
21,BRAZOS COUNTY,21901,COLLEGE STATION ISD,7789.42,8205.37,8391.98,8690.85,9193.48,9471.58,9815.71,10055.81,10407.82,11028.49,11715.7,12209.12,12419.34,12764.44,12718.05,12780.34,13111.728
21,BRAZOS COUNTY,21902,BRYAN ISD,13182.33,13484.21,13616.15,13540.11,13926.17,14257.78,14478.11,14402.32,14416.41,14586.63,14823.19,15105.19,15150.02,15086.79,14768.26,14194.66,14620.276
21,BRAZOS COUNTY,21903,J W HAMILTON JR STATE SCHOOL,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,
22,BREWSTER COUNTY,22004,TERLINGUA CSD,180.44,174.69,157.84,148.02,117.73,114.84,102.39,109.19,92.54,92.73,84.41,82.27,94.96,99.3,93.45,107.97,108.709
22,BREWSTER COUNTY,22901,ALPINE ISD,1010.59,939.49,913.97,914.27,954.51,980.05,1014.38,1033.58,1014.51,970.65,949.89,999.65,1040.89,997.28,942.31,921.46,885.481
22,BREWSTER COUNTY,22902,MARATHON ISD,60.02,57.53,55.32,50.64,45.52,47.54,47.61,49.21,43.89,34.52,39.73,49.26,59.71,57.07,47.97,50.14,56.312
22,BREWSTER COUNTY,22903,SAN VICENTE ISD,18.13,17.55,19.92,25.46,29.84,28.87,18.8,16.14,21.54,24.36,26.42,28.65,16.69,12.1,11.4,10.75,5.467
23,BRISCOE COUNTY,23902,SILVERTON ISD,204.35,201.93,194.16,183.51,168.58,159.23,167.85,167.16,184.48,176.62,171.05,164.71,184.64,192.66,181.51,170.74,170.056
24,BROOKS COUNTY,24801,ENCINO SCHOOL,57.82,68.33,65.06,52.91,43.97,29.32,29.92,0.0,,,,,,,,,
24,BROOKS COUNTY,24901,BROOKS COUNTY ISD,1506.97,1485.43,1447.74,1384.04,1345.94,1364.7,1333.66,1399.32,1423.77,1411.98,1408.76,1432.93,1428.7,1440.83,1383.16,1179.99,1286.739
25,BROWN COUNTY,25901,BANGS ISD,1086.41,1076.78,1066.66,1042.63,1027.91,1031.43,1020.68,994.85,944.18,995.15,963.38,938.85,901.48,872.61,830.45,760.52,774.957
25,BROWN COUNTY,25902,BROWNWOOD ISD,3266.62,3259.88,3285.4,3212.26,3195.0,3250.21,3320.56,3320.64,3234.03,3246.63,3315.89,3392.08,3389.29,3368.69,3336.07,3141.3,3154.641
25,BROWN COUNTY,25904,BLANKET ISD,229.84,227.64,220.92,211.2,205.46,215.47,199.2,210.23,218.37,199.3,187.78,189.01,168.73,171.47,159.9,134.16,135.433
25,BROWN COUNTY,25905,MAY ISD,257.65,253.77,251.86,251.77,245.71,246.94,252.62,227.93,237.92,249.99,275.54,284.49,274.74,273.04,247.47,237.71,230.417
25,BROWN COUNTY,25906,ZEPHYR ISD,186.87,181.18,178.55,186.81,192.29,205.36,190.92,199.53,205.27,206.31,199.0,193.48,199.48,201.45,199.58,185.97,184.157
25,BROWN COUNTY,25908,BROOKESMITH ISD,213.5,206.69,187.14,166.99,167.62,167.33,155.02,184.52,185.19,170.93,173.55,145.77,132.68,123.17,146.66,137.08,143.804
25,BROWN COUNTY,25909,EARLY ISD,1229.96,1264.28,1299.39,1291.14,1254.81,1183.01,1208.82,1165.47,1127.94,1121.23,1170.34,1142.31,1117.65,1131.76,1126.65,1101.8,1080.099
25,BROWN COUNTY,25910,RON JACKSON STATE JUVENILE CORR CO,324.0,331.0,300.27,287.05,133.78,121.95,108.88,103.57,,,,,,,,,
25,BROWN COUNTY,25911,RON JACKSON STATE JUVENILE CORR CO,109.0,106.0,106.61,101.92,20.27,46.68,68.69,0.0,,,,,,,,,
26,BURLESON COUNTY,26901,CALDWELL ISD,1795.3,1790.16,1755.52,1748.65,1717.71,1766.38,1752.93,1751.89,1684.34,1659.48,1654.39,1675.96,1651.91,1669.62,1633.01,1563.91,1563.636
26,BURLESON COUNTY,26902,SOMERVILLE ISD,626.26,582.31,527.08,475.4,455.33,421.7,425.57,417.15,436.21,452.67,427.06,405.46,416.99,452.23,467.61,482.71,485.635
26,BURLESON COUNTY,26903,SNOOK ISD,476.14,465.99,450.04,448.79,463.58,470.06,476.81,506.48,481.72,487.41,472.62,466.55,455.22,466.32,472.54,438.98,467.49
27,BURNET COUNTY,27903,BURNET CISD,2877.76,3026.02,3079.32,3146.62,3188.05,3100.72,3128.56,3042.34,2999.81,3009.11,2909.04,2899.2,2897.25,2952.16,2964.5,2938.94,2798.064
27,BURNET COUNTY,27904,MARBLE FALLS ISD,3502.88,3614.98,3689.8,3667.41,3641.25,3670.24,3750.86,3788.89,3763.23,3766.46,3780.15,3913.23,3926.94,3895.13,3937.07,3877.69,3869.193
28,CALDWELL COUNTY,28902,LOCKHART ISD,4179.69,4198.24,4109.47,4103.08,4154.22,4230.35,4321.94,4420.14,4557.6,4761.15,4927.38,4958.41,5238.59,5391.3,5601.75,5497.95,5366.18
28,CALDWELL COUNTY,28903,LULING ISD,1453.04,1465.55,1412.77,1394.69,1362.43,1327.62,1320.29,1315.77,1306.17,1324.34,1249.84,1308.55,1324.41,1294.89,1275.41,1218.09,1245.454
28,CALDWELL COUNTY,28906,PRAIRIE LEA ISD,191.65,192.2,205.75,209.13,205.23,204.46,209.57,203.9,187.97,159.11,147.39,155.96,180.37,172.78,182.29,185.58,196.281
29,CALHOUN COUNTY,29901,CALHOUN COUNTY ISD,3902.56,3969.69,3966.26,3944.87,3993.04,3878.5,3861.21,3851.49,3887.15,3918.95,3848.29,3817.29,3676.39,3593.33,3511.58,3406.93,3250.606
30,CALLAHAN COUNTY,30901,CROSS PLAINS ISD,352.49,344.55,348.63,333.3,341.29,336.09,334.92,332.64,310.37,303.39,313.25,317.88,314.62,338.11,318.33,312.5,336.896
30,CALLAHAN COUNTY,30902,CLYDE CISD,1396.01,1396.32,1375.04,1365.69,1377.08,1333.0,1360.89,1369.6,1315.8,1366.54,1347.89,1388.93,1364.14,1338.02,1364.28,1297.37,1257.699
30,CALLAHAN COUNTY,30903,BAIRD ISD,348.1,315.03,318.43,304.42,285.71,302.42,280.59,272.28,267.96,295.07,294.73,301.78,281.07,272.44,249.73,245.58,256.65
30,CALLAHAN COUNTY,30906,EULA ISD,472.11,457.05,424.38,393.57,367.58,357.42,362.04,341.88,351.07,335.83,385.39,375.22,378.58,377.93,396.0,383.33,414.062
31,CAMERON COUNTY,31504,UNIVERSITY OF TEXAS AT BROWNSVILLE,,,,27.94,75.0,76.78,75.0,88.54,92.57,86.91,92.03,,,,,,
31,CAMERON COUNTY,31505,UNIVERSITY OF TEXAS RIO GRANDE VAL,,,,,,,,,,,,103.9,162.12,166.92,166.53,198.41,246.671
31,CAMERON COUNTY,31801,VALLEY HIGH SCHOOL,342.4,,0.0,,,,0.0,0.0,,,,,,,,,
31,CAMERON COUNTY,31802,EAGLE ACADEMY OF BROWNSVILLE,136.9,123.21,,,,,,,,,,,,,,,
31,CAMERON COUNTY,31803,HARMONY SCIENCE ACADEMY - BROWNSVI,,,,,249.72,357.13,385.99,410.15,419.27,429.47,,,,,,,
31,CAMERON COUNTY,31901,BROWNSVILLE ISD,43211.37,44511.67,44489.17,44758.03,44665.5,45097.33,45868.95,45671.8,45393.5,45384.92,44450.95,43838.26,43128.67,41601.99,40287.24,36282.51,37464.826
31,CAMERON COUNTY,31903,HARLINGEN CISD,15446.3,15602.63,15672.17,15835.01,16068.94,16831.44,17075.23,17209.44,17099.85,17234.64,17305.15,17432.11,17250.09,16953.86,17172.81,15959.97,16537.355
31,CAMERON COUNTY,31905,LA FERIA ISD,2773.19,2894.39,2987.55,3115.2,3165.37,3198.0,3288.79,3349.38,3338.34,3305.08,3292.53,3362.88,3275.77,3144.7,3073.16,2771.22,2867.305
31,CAMERON COUNTY,31906,LOS FRESNOS CISD,7464.26,7837.71,8189.9,8412.71,8616.06,8910.49,9199.13,9503.09,9563.61,9710.59,9806.96,10046.28,10002.0,9903.25,9864.61,9327.72,9692.423
31,CAMERON COUNTY,31909,POINT ISABEL ISD,2339.71,2361.99,2374.26,2362.44,2326.59,2307.28,2317.44,2352.08,2380.68,2397.92,2330.39,2338.19,2295.11,2244.54,2156.15,1895.89,1895.451
31,CAMERON COUNTY,31911,RIO HONDO ISD,2030.82,2114.82,2128.23,2135.77,2151.66,2101.58,2107.7,2028.47,1997.78,1996.01,1998.47,1956.81,1832.4,1766.52,1735.39,1431.89,1594.254
31,CAMERON COUNTY,31912,SAN BENITO CISD,9408.12,9630.16,9776.96,10034.78,10055.44,10156.31,10274.96,10314.55,10270.03,9986.94,10104.79,9982.37,9742.66,9521.41,9577.59,8560.17,8984.361
31,CAMERON COUNTY,31913,SANTA MARIA ISD,574.52,559.77,584.79,598.12,600.25,617.31,635.13,614.84,648.5,668.88,660.19,641.29,634.66,624.39,578.44,537.51,559.119
31,CAMERON COUNTY,31914,SANTA ROSA ISD,1146.63,1116.13,1117.28,1114.62,1133.18,1112.95,1111.26,1102.07,1106.57,1093.16,1064.75,1057.4,1038.75,1033.21,1027.49,849.17,865.556
31,CAMERON COUNTY,31916,SOUTH TEXAS ISD,1997.04,2108.99,2343.13,2522.57,2660.02,2893.92,3020.13,3095.49,3213.22,3213.29,3218.55,3443.43,3702.13,4047.57,3924.33,3807.47,3943.996
32,CAMP COUNTY,32902,PITTSBURG ISD,2241.77,2266.29,2290.73,2260.51,2213.02,2259.49,2328.52,2310.59,2330.17,2285.73,2284.57,2310.55,2272.4,2186.13,2199.51,2163.69,2178.13
33,CARSON COUNTY,33901,GROOM ISD,114.01,130.99,133.04,127.19,125.77,128.29,123.16,129.12,132.97,130.28,129.85,136.74,135.01,143.03,150.29,145.12,130.088
33,CARSON COUNTY,33902,PANHANDLE ISD,673.06,665.78,666.86,677.63,658.57,628.14,633.21,604.39,609.76,603.81,598.16,598.61,647.2,655.02,625.38,601.36,600.588
33,CARSON COUNTY,33904,WHITE DEER ISD,379.65,387.39,376.66,361.33,351.16,359.77,353.78,352.39,354.37,346.56,341.17,341.57,341.33,338.22,325.48,331.66,338.565
34,CASS COUNTY,34901,ATLANTA ISD,1814.74,1815.82,1806.69,1766.72,1739.37,1682.84,1646.8,1603.86,1688.5,1683.83,1642.14,1615.86,1561.92,1547.74,1590.27,1611.27,1702.315
34,CASS COUNTY,34902,AVINGER ISD,145.77,147.71,143.93,137.6,131.77,123.78,128.36,120.07,116.11,141.73,146.34,135.68,124.37,122.07,131.54,135.82,128.386
34,CASS COUNTY,34903,HUGHES SPRINGS ISD,907.63,893.52,921.26,965.68,1016.21,1009.67,1031.97,1075.51,1113.42,1106.81,1138.31,1158.1,1162.07,1175.71,1137.19,1075.79,1079.179
34,CASS COUNTY,34905,LINDEN-KILDARE CISD,834.29,807.68,775.3,763.82,751.6,754.27,733.23,754.4,731.82,694.03,685.4,666.67,646.43,636.6,626.49,583.82,573.822
34,CASS COUNTY,34906,MCLEOD ISD,432.28,405.68,390.07,365.68,383.15,409.82,416.74,407.23,380.09,382.34,350.68,334.35,350.52,355.41,354.15,352.0,366.392
34,CASS COUNTY,34907,QUEEN CITY ISD,1020.1,1024.83,1009.33,994.56,986.97,1010.49,996.97,1034.72,983.83,955.69,971.58,949.38,959.02,957.65,978.41,916.78,883.487
34,CASS COUNTY,34908,MARIETTA ISD,41.86,40.52,33.38,28.73,,,,,,,,,,,,,
34,CASS COUNTY,34909,BLOOMBURG ISD,243.14,235.38,225.78,248.28,246.97,257.67,248.55,252.73,242.83,242.98,251.1,250.18,257.74,254.14,247.23,245.91,225.852
35,CASTRO COUNTY,35901,DIMMITT ISD,1081.99,1047.48,1041.49,1037.08,1062.53,1099.44,1109.59,1076.36,1098.55,1114.3,1099.89,1090.59,1118.2,1113.3,1109.0,1058.43,1056.652
35,CASTRO COUNTY,35902,HART ISD,319.58,321.25,308.88,295.02,281.2,286.69,267.29,273.84,255.91,226.64,223.16,232.91,218.09,211.07,187.83,176.88,192.614
35,CASTRO COUNTY,35903,NAZARETH ISD,213.37,222.3,232.78,228.26,221.84,228.54,234.63,225.92,227.15,221.42,217.15,220.53,220.72,229.37,230.45,223.47,232.068
36,CHAMBERS COUNTY,36901,ANAHUAC ISD,1382.67,1362.18,1334.83,1327.39,1316.49,1213.72,1164.8,1132.13,1126.36,1166.11,1156.9,1212.14,1230.51,1234.65,1215.92,1336.19,1254.58
36,CHAMBERS COUNTY,36902,BARBERS HILL ISD,3091.05,3308.87,3377.35,3534.88,3699.03,3883.84,3988.77,4194.49,4293.46,4452.93,4656.57,4785.42,5007.0,5117.35,5429.69,5894.21,6350.242
36,CHAMBERS COUNTY,36903,EAST CHAMBERS ISD,1122.18,1136.33,1174.55,1185.15,1224.87,1214.79,1242.48,1249.75,1279.43,1320.21,1322.28,1351.69,1388.65,1427.45,1416.15,1399.5,1370.374
37,CHEROKEE COUNTY,37901,ALTO ISD,607.3,603.6,632.28,626.1,610.09,627.92,631.27,617.96,608.96,589.39,603.49,598.94,594.68,621.26,603.71,561.95,560.875
37,CHEROKEE COUNTY,37904,JACKSONVILLE ISD,4490.86,4482.74,4506.26,4448.74,4416.91,4473.43,4570.35,4571.32,4504.39,4536.61,4578.84,4583.06,4571.14,4567.03,4490.21,4363.48,4389.227
37,CHEROKEE COUNTY,37907,RUSK ISD,1767.03,1780.74,1826.44,1862.38,1893.03,1975.16,1995.92,2044.97,2038.26,2057.21,2038.16,1996.72,1986.2,1927.88,1902.12,1842.39,1834.101
37,CHEROKEE COUNTY,37908,NEW SUMMERFIELD ISD,413.41,407.27,407.65,405.65,418.05,441.45,458.69,452.04,459.31,481.09,505.83,505.33,504.25,505.14,505.96,490.8,501.459
37,CHEROKEE COUNTY,37909,WELLS ISD,307.92,310.28,311.69,321.11,312.07,296.37,307.03,308.39,302.73,288.95,284.08,255.44,262.06,269.21,265.76,243.58,236.902
38,CHILDRESS COUNTY,38901,CHILDRESS ISD,1055.94,1114.09,1090.91,1060.76,1040.39,1055.25,1033.61,1051.88,1062.6,1079.88,1082.56,1077.61,1069.37,1042.77,1023.41,975.71,925.784
39,CLAY COUNTY,39901,BYERS ISD,106.55,107.23,106.68,101.99,101.5,98.2,70.98,42.79,,,,,,,,,
39,CLAY COUNTY,39902,HENRIETTA ISD,981.42,956.31,946.49,926.32,900.25,861.65,895.62,898.78,869.32,897.74,924.89,905.16,880.94,888.38,874.52,868.08,836.971
39,CLAY COUNTY,39903,PETROLIA CISD,469.27,456.51,449.64,434.88,424.48,433.57,435.35,422.63,423.2,463.94,468.93,470.52,478.45,451.98,400.8,404.5,402.64
39,CLAY COUNTY,39904,BELLEVUE ISD,173.19,172.44,175.9,172.49,169.99,164.46,170.76,159.73,152.73,139.01,145.17,138.53,133.9,118.64,125.69,127.15,135.765
39,CLAY COUNTY,39905,MIDWAY ISD,140.84,136.35,110.24,102.1,113.67,109.98,98.46,93.2,93.54,101.1,96.01,100.71,126.31,132.48,125.54,115.43,121.042
40,COCHRAN COUNTY,40901,MORTON ISD,494.62,488.66,469.85,432.39,414.76,420.47,417.46,386.57,383.17,419.01,396.79,385.27,379.96,357.03,355.01,338.49,336.348
40,COCHRAN COUNTY,40902,WHITEFACE CISD,326.29,315.88,306.33,311.74,302.97,282.11,264.49,268.49,327.19,334.26,327.27,310.99,306.45,292.59,292.59,292.6,309.624
41,COKE COUNTY,41901,BRONTE ISD,496.39,512.22,501.43,479.37,330.15,298.79,286.3,264.79,249.12,245.73,247.81,241.51,240.44,215.31,219.18,215.71,219.806
41,COKE COUNTY,41902,ROBERT LEE ISD,263.66,262.83,252.71,240.18,233.42,233.92,225.64,216.38,213.92,220.31,248.63,262.42,266.33,252.94,254.16,244.07,228.926
42,COLEMAN COUNTY,42901,COLEMAN ISD,919.37,952.31,940.0,928.15,916.2,902.62,836.36,815.61,827.87,818.92,839.36,833.06,813.2,798.6,780.06,711.09,753.954
42,COLEMAN COUNTY,42903,SANTA ANNA ISD,264.47,261.95,263.05,270.79,275.86,266.89,255.17,245.73,247.14,226.6,253.68,253.48,257.28,249.67,239.69,231.71,247.221
42,COLEMAN COUNTY,42905,PANTHER CREEK CISD,177.61,171.94,162.2,144.48,157.03,153.78,152.93,154.81,150.65,142.73,134.68,142.33,149.06,156.75,137.95,142.18,135.078
42,COLEMAN COUNTY,42906,NOVICE ISD,93.91,91.81,95.26,91.07,90.0,89.0,79.29,64.48,,,,,,,,,
43,COLLIN COUNTY,43801,IMAGINE INTERNATIONAL ACADEMY OF N,,,,,,,,0.0,873.24,988.82,1072.26,1143.57,1218.39,1278.89,1343.55,1350.23,1387.791
43,COLLIN COUNTY,43802,LONE STAR LANGUAGE ACADEMY,,,,,,,,,,,,,,93.5,160.12,178.45,258.729
43,COLLIN COUNTY,43901,ALLEN ISD,14145.03,15286.83,15705.93,16285.03,16807.4,17422.17,18142.69,18740.17,19109.88,19616.09,19847.28,20052.61,20134.13,20353.19,20641.02,20924.73,20826.873
43,COLLIN COUNTY,43902,ANNA ISD,1182.89,1465.5,1750.73,1906.0,2028.07,2098.43,2168.8,2209.52,2382.1,2470.44,2730.68,2917.62,3080.93,3259.39,3402.31,3558.95,3736.589
43,COLLIN COUNTY,43903,CELINA ISD,1325.89,1426.73,1546.3,1651.41,1757.39,1822.21,1873.14,1928.12,1937.58,1988.01,2107.08,2239.46,2319.88,2440.57,2575.35,2667.28,2834.016
43,COLLIN COUNTY,43904,FARMERSVILLE ISD,1383.96,1367.88,1371.09,1409.09,1380.58,1388.9,1389.18,1395.99,1409.62,1476.82,1470.36,1493.82,1511.8,1558.89,1629.36,1649.56,1776.608
43,COLLIN COUNTY,43905,FRISCO ISD,15527.3,18971.43,22786.45,26194.39,29403.04,32489.88,35891.62,38605.94,41168.16,44443.16,47900.13,51434.44,53852.88,55863.16,57482.73,60175.85,61742.079
43,COLLIN COUNTY,43907,MCKINNEY ISD,16951.91,18530.58,19982.4,21115.54,22000.36,22473.04,23086.86,23381.01,23066.59,23160.3,23378.68,23366.79,23486.58,23500.95,23204.11,22930.75,22129.014
43,COLLIN COUNTY,43908,MELISSA ISD,622.53,767.4,927.47,1083.7,1207.27,1299.25,1376.16,1523.52,1616.79,1812.67,2015.78,2247.8,2495.29,2669.37,3035.07,3438.62,3951.749
43,COLLIN COUNTY,43910,PLANO ISD,49456.99,50158.75,50088.88,50511.17,51080.28,51747.74,52412.74,52494.36,52132.07,51954.19,51867.28,51737.34,51306.29,50704.12,49847.08,48802.84,48199.049
43,COLLIN COUNTY,43911,PRINCETON ISD,2191.6,2326.97,2446.9,2499.93,2605.38,2809.56,2951.33,3053.69,3200.55,3398.07,3549.12,3615.7,3870.74,4101.34,4550.95,5000.94,5526.412
43,COLLIN COUNTY,43912,PROSPER ISD,1530.45,1745.44,2121.62,2534.03,2930.09,3439.44,4114.98,4593.19,5235.47,6066.52,6822.67,8013.21,9703.46,11656.09,13795.02,16200.65,19100.048
43,COLLIN COUNTY,43914,WYLIE ISD,7485.81,8540.39,9485.84,10204.03,10834.89,11400.52,11929.74,12340.2,12730.52,13112.34,13410.34,13976.51,14435.63,15030.85,15764.09,16301.33,16879.312
43,COLLIN COUNTY,43917,BLUE RIDGE ISD,611.48,603.71,597.97,571.66,569.91,599.51,597.18,617.51,608.14,615.48,667.51,658.66,710.45,762.88,788.18,844.62,868.414
43,COLLIN COUNTY,43918,COMMUNITY ISD,1350.63,1353.74,1370.95,1482.19,1532.64,1533.8,1527.97,1557.43,1555.34,1595.7,1735.71,1822.63,1973.91,2133.39,2208.94,2339.69,2571.822
43,COLLIN COUNTY,43919,LOVEJOY ISD,1087.42,1267.35,2019.59,2413.37,2782.99,3104.83,3276.29,3415.96,3505.7,3605.64,3682.8,3800.12,3938.11,4070.74,4107.98,4195.31,4256.688
44,COLLINGSWORTH COUNTY,44902,WELLINGTON ISD,502.62,491.3,484.67,517.9,503.32,499.31,498.66,512.58,537.17,554.98,555.36,551.26,545.72,548.6,539.25,521.96,476.619
44,COLLINGSWORTH COUNTY,44904,SAMNORWOOD ISD,120.34,116.5,107.06,94.69,92.88,92.99,56.38,23.37,,,,,,,,,
45,COLORADO COUNTY,45902,COLUMBUS ISD,1455.99,1449.66,1441.54,1429.02,1436.47,1441.8,1456.29,1520.34,1517.5,1503.52,1501.78,1488.69,1461.86,1418.89,1376.31,1371.51,1368.052
45,COLORADO COUNTY,45903,RICE CISD,1322.02,1265.9,1221.18,1190.97,1195.76,1220.01,1201.56,1164.04,1195.16,1189.71,1182.17,1224.3,1251.89,1254.26,1285.18,1169.95,1181.928
45,COLORADO COUNTY,45905,WEIMAR ISD,600.37,567.2,545.36,524.67,549.62,547.78,522.33,516.32,540.2,552.51,586.6,589.07,607.32,605.39,607.79,613.01,614.908
46,COMAL COUNTY,46801,NANCY NEY CHARTER SCHOOL,104.18,103.93,0.0,0.0,,,0.0,,,,,,,,,,
46,COMAL COUNTY,46802,TRINITY CHARTER SCHOOL,216.84,199.24,223.41,202.28,314.46,324.07,243.64,188.5,135.95,294.18,494.61,512.28,539.94,539.87,412.14,386.18,396.683
46,COMAL COUNTY,46901,NEW BRAUNFELS ISD,6094.81,6441.98,6627.21,6882.42,7071.96,7340.19,7429.7,7531.28,7625.69,7792.77,7920.82,7926.07,8068.37,8341.91,8502.58,8717.54,8932.686
46,COMAL COUNTY,46902,COMAL ISD,11778.61,12646.17,13401.13,14256.36,15140.94,15647.17,16262.55,16846.68,17611.32,18502.01,19234.81,20105.66,21034.71,21734.59,22648.84,23457.84,24551.859
47,COMANCHE COUNTY,47901,COMANCHE ISD,1320.06,1284.81,1272.51,1216.52,1151.76,1132.8,1125.21,1144.31,1147.28,1160.49,1155.39,1190.32,1221.53,1191.64,1186.65,1184.49,1179.494
47,COMANCHE COUNTY,47902,DE LEON ISD,614.53,613.52,639.18,638.45,630.54,651.03,652.69,605.41,588.16,625.44,602.64,631.67,659.63,681.53,685.73,674.28,700.409
47,COMANCHE COUNTY,47903,GUSTINE ISD,205.38,198.83,189.45,189.62,193.09,201.0,207.22,228.65,219.53,213.95,198.01,170.69,145.49,131.08,136.73,138.1,1.0
47,COMANCHE COUNTY,47905,SIDNEY ISD,123.95,128.6,134.66,133.5,134.61,130.24,107.76,109.85,129.49,125.12,133.65,130.95,121.35,118.85,130.08,136.52,1.0
48,CONCHO COUNTY,48901,EDEN CISD,289.35,283.29,272.38,266.46,258.96,255.81,243.52,224.23,230.86,225.79,234.43,234.05,234.85,214.99,209.17,207.25,218.784
48,CONCHO COUNTY,48903,PAINT ROCK ISD,142.81,133.19,136.33,139.02,135.11,128.22,131.65,185.97,208.26,215.54,195.12,230.24,218.31,222.14,211.86,203.07,219.02
49,COOKE COUNTY,49901,GAINESVILLE ISD,2741.97,2764.01,2694.27,2575.05,2496.01,2457.42,2526.53,2591.17,2585.21,2641.0,2664.06,2681.36,2753.11,2811.7,2898.39,2715.57,2753.932
49,COOKE COUNTY,49902,MUENSTER ISD,512.56,514.48,494.67,481.13,467.59,446.83,437.25,437.07,414.99,440.39,453.81,453.27,469.66,464.8,466.98,479.87,480.765
49,COOKE COUNTY,49903,VALLEY VIEW ISD,633.34,620.7,636.66,643.06,628.12,607.71,613.05,632.9,660.7,692.71,706.47,708.5,734.03,757.46,790.95,794.1,832.879
49,COOKE COUNTY,49904,GAINESVILLE STATE SCHOOL,324.0,323.0,319.1,305.06,262.57,255.89,214.44,253.71,,,,,,,,,
49,COOKE COUNTY,49905,CALLISBURG ISD,1008.53,1002.08,993.51,1039.98,1121.94,1139.35,1105.76,1082.38,1067.57,1093.18,1073.83,1062.38,1065.38,1085.81,1085.76,1073.81,1098.9
49,COOKE COUNTY,49906,ERA ISD,369.01,366.58,366.96,402.44,428.08,416.62,411.71,422.95,437.33,435.31,456.94,463.22,454.39,460.73,468.76,457.95,460.788
49,COOKE COUNTY,49907,LINDSAY ISD,481.13,491.64,500.07,519.54,504.92,515.88,526.72,521.82,507.15,474.68,486.95,480.57,478.18,483.92,509.21,495.49,490.472
49,COOKE COUNTY,49908,WALNUT BEND ISD,75.1,70.08,62.15,59.41,61.93,62.95,59.71,58.06,77.64,76.36,74.29,76.41,67.64,69.77,72.9,60.54,55.661
49,COOKE COUNTY,49909,SIVELLS BEND ISD,72.55,53.46,53.78,64.22,62.41,64.67,60.11,47.45,57.21,64.42,54.45,63.23,71.46,61.22,58.62,59.66,64.102
50,CORYELL COUNTY,50901,EVANT ISD,279.71,289.26,291.87,279.03,265.64,241.59,217.15,200.66,204.51,227.49,236.05,219.23,223.51,229.01,216.19,220.91,253.288
50,CORYELL COUNTY,50902,GATESVILLE ISD,2506.58,2588.9,2593.52,2548.48,2569.94,2646.06,2698.18,2716.46,2702.81,2668.82,2656.75,2678.83,2624.3,2584.64,2568.51,2521.55,2557.186
50,CORYELL COUNTY,50904,OGLESBY ISD,143.8,169.08,168.92,161.48,163.42,158.11,145.46,159.04,158.02,160.86,166.13,154.36,147.47,154.71,150.95,151.91,171.983
50,CORYELL COUNTY,50909,JONESBORO ISD,204.04,197.53,159.73,151.58,143.42,138.76,129.45,131.33,146.36,165.95,170.25,191.07,261.47,292.6,294.64,308.61,301.547
50,CORYELL COUNTY,50910,COPPERAS COVE ISD,6573.05,6555.54,6936.76,7008.8,7219.55,7296.44,7387.75,7400.86,7427.78,7365.24,7221.37,7302.54,7456.06,7416.41,7527.26,7520.87,7619.3
