County,County Name,District,District Name, 2004-2005 ADA, 2005-2006 ADA, 2006-2007 ADA,2007-2008 ADA,2008-2009 ADA, 2009-2010 ADA,2010-2011 ADA, 2011-2012 ADA, 2012-2013 ADA, 2013-2014 ADA, 2014-2015 ADA, 2015-2016 ADA, 2016-2017 ADA, 2017-2018 ADA, 2018-2019 ADA, 2019-2020 ADA, 2020-2021 ADA
019,BOWIE COUNTY,019908,LIBERTY-EYLAU ISD,"2,544.29","2,584.08","2,567.03","2,509.30","2,492.27","2,543.61","2,540.25","2,499.35","2,466.76","2,381.95","2,328.02","2,362.81","2,285.23","2,247.12","2,198.05","2,055.17",2032.506
019,BOWIE COUNTY,019909,SIMMS ISD,568.32,551.06,574.75,554.00,577.18,558.42,499.26,505.57,468.48,472.80,463.40,466.45,457.61,457.34,482.77,442.73,444.516
019,BOWIE COUNTY,019910,MALTA ISD,126.88,116.24,110.65,105.78,94.26,97.12,115.72,130.39,122.62,122.94,116.04,103.98,127.76,141.30,168.30,180.32,196.29
019,BOWIE COUNTY,019911,RED LICK ISD,381.96,382.59,378.98,385.72,418.98,414.38,450.23,467.48,500.50,474.14,506.78,497.32,492.18,500.19,487.02,499.72,485.552
019,BOWIE COUNTY,019912,PLEASANT GROVE ISD,"1,888.45","1,912.03","1,858.23","1,800.93","1,824.76","1,841.48","1,812.77","1,814.69","1,901.37","1,913.04","1,978.75","2,011.37","1,994.73","1,991.40","2,018.66","2,057.25",2088.361
019,BOWIE COUNTY,019913,HUBBARD ISD,72.56,82.66,88.96,107.28,104.26,107.13,89.92,82.47,85.99,88.46,75.88,76.51,74.56,78.89,83.72,91.95,90.945
019,BOWIE COUNTY,019914,LEARY ISD,96.63,103.56,122.46,117.07,105.40,106.35,103.90,101.16,92.48,94.28,104.60,105.28,94.92,86.20,93.84,103.55,113.143
020,BRAZORIA COUNTY,020901,ALVIN ISD,"11,607.35","12,294.74","13,247.07","14,151.93","14,926.60","15,478.25","16,076.95","16,867.20","17,635.67","18,550.89","19,589.01","20,816.67","22,189.09","23,192.40","24,338.85","25,045.65",25903.179
020,BRAZORIA COUNTY,020902,ANGLETON ISD,"5,910.51","5,932.79","5,904.62","5,875.39","5,760.24","5,812.32","5,958.13","5,931.14","6,059.58","6,150.86","6,291.87","6,366.16","6,349.63","6,320.49","6,306.48","6,318.95",6435.664
020,BRAZORIA COUNTY,020904,DANBURY ISD,727.81,717.17,735.44,738.13,717.36,728.24,723.06,695.48,735.55,733.62,749.12,733.30,742.26,724.03,756.05,745.71,745.447
020,BRAZORIA COUNTY,020905,BRAZOSPORT ISD,"12,154.23","12,226.07","12,174.50","12,031.60","11,895.19","11,804.95","11,706.08","11,573.09","11,544.11","11,465.43","11,480.46","11,399.91","11,460.46","11,450.48","11,362.45","10,837.89",10810.149
020,BRAZORIA COUNTY,020906,SWEENY ISD,"1,948.51","1,959.51","1,927.73","1,851.75","1,840.22","1,823.97","1,855.68","1,826.97","1,805.60","1,779.74","1,810.47","1,888.65","1,915.99","1,971.03","1,840.50","1,811.31",1771.367
020,BRAZORIA COUNTY,020907,COLUMBIA-BRAZORIA ISD,"2,851.99","2,873.16","2,921.12","2,876.28","2,860.37","2,894.70","2,855.43","2,784.83","2,808.81","2,815.56","2,845.59","2,868.58","2,918.22","2,955.22","2,807.60","2,690.84",2639.646
020,BRAZORIA COUNTY,020908,PEARLAND ISD,"13,481.80","14,626.93","15,377.49","16,178.40","16,674.45","17,319.54","17,824.75","18,343.85","18,697.80","19,135.78","19,597.31","20,199.90","20,596.23","20,660.62","20,618.05","20,489.82",20272.282
020,BRAZORIA COUNTY,020910,DAMON ISD,153.06,148.18,136.92,130.48,143.61,156.86,164.09,162.02,150.56,158.22,165.58,164.35,164.18,168.74,130.48,82.20,102.805
021,BRAZOS COUNTY,021802,EAGLE ACADEMY OF BRYAN,81.35,0.00,,,,,,,,,,,,,,,
021,BRAZOS COUNTY,021803,BRAZOS SCHOOL FOR INQUIRY & CREATI,209.33,257.61,293.18,357.27,392.14,440.92,399.22,360.92,393.00,420.13,381.51,352.64,322.39,310.15,318.75,279.70,278.494
021,BRAZOS COUNTY,021804,HARMONY SCIENCE ACAD (COLLEGE STAT,,,,193.35,216.17,240.39,0.00,,,,,,,,,,
021,BRAZOS COUNTY,021805,ARROW ACADEMY,,,,,,,,534.48,827.94,865.03,800.78,501.08,470.86,584.13,644.13,684.27,672.445
021,BRAZOS COUNTY,021901,COLLEGE STATION ISD,"7,789.42","8,205.37","8,391.98","8,690.85","9,193.48","9,471.58","9,815.71","10,055.81","10,407.82","11,028.49","11,715.70","12,209.12","12,419.34","12,764.44","12,718.05","12,780.34",13111.728
021,BRAZOS COUNTY,021902,BRYAN ISD,"13,182.33","13,484.21","13,616.15","13,540.11","13,926.17","14,257.78","14,478.11","14,402.32","14,416.41","14,586.63","14,823.19","15,105.19","15,150.02","15,086.79","14,768.26","14,194.66",14620.276
021,BRAZOS COUNTY,021903,J W HAMILTON JR STATE SCHOOL,0.00,0.00,0.00,0.00,,,0.00,,,,,,,,,,
022,BREWSTER COUNTY,022004,TERLINGUA CSD,180.44,174.69,157.84,148.02,117.73,114.84,102.39,109.19,92.54,92.73,84.41,82.27,94.96,99.30,93.45,107.97,108.709
022,BREWSTER COUNTY,022901,ALPINE ISD,"1,010.59",939.49,913.97,914.27,954.51,980.05,"1,014.38","1,033.58","1,014.51",970.65,949.89,999.65,"1,040.89",997.28,942.31,921.46,885.481
022,BREWSTER COUNTY,022902,MARATHON ISD,60.02,57.53,55.32,50.64,45.52,47.54,47.61,49.21,43.89,34.52,39.73,49.26,59.71,57.07,47.97,50.14,56.312
022,BREWSTER COUNTY,022903,SAN VICENTE ISD,18.13,17.55,19.92,25.46,29.84,28.87,18.80,16.14,21.54,24.36,26.42,28.65,16.69,12.10,11.40,10.75,5.467
023,BRISCOE COUNTY,023902,SILVERTON ISD,204.35,201.93,194.16,183.51,168.58,159.23,167.85,167.16,184.48,176.62,171.05,164.71,184.64,192.66,181.51,170.74,170.056
024,BROOKS COUNTY,024801,ENCINO SCHOOL,57.82,68.33,65.06,52.91,43.97,29.32,29.92,0.00,,,,,,,,,
024,BROOKS COUNTY,024901,BROOKS COUNTY ISD,"1,506.97","1,485.43","1,447.74","1,384.04","1,345.94","1,364.70","1,333.66","1,399.32","1,423.77","1,411.98","1,408.76","1,432.93","1,428.70","1,440.83","1,383.16","1,179.99",1286.739
025,BROWN COUNTY,025901,BANGS ISD,"1,086.41","1,076.78","1,066.66","1,042.63","1,027.91","1,031.43","1,020.68",994.85,944.18,995.15,963.38,938.85,901.48,872.61,830.45,760.52,774.957
025,BROWN COUNTY,025902,BROWNWOOD ISD,"3,266.62","3,259.88","3,285.40","3,212.26","3,195.00","3,250.21","3,320.56","3,320.64","3,234.03","3,246.63","3,315.89","3,392.08","3,389.29","3,368.69","3,336.07","3,141.30",3154.641
025,BROWN COUNTY,025904,BLANKET ISD,229.84,227.64,220.92,211.20,205.46,215.47,199.20,210.23,218.37,199.30,187.78,189.01,168.73,171.47,159.90,134.16,135.433
025,BROWN COUNTY,025905,MAY ISD,257.65,253.77,251.86,251.77,245.71,246.94,252.62,227.93,237.92,249.99,275.54,284.49,274.74,273.04,247.47,237.71,230.417
025,BROWN COUNTY,025906,ZEPHYR ISD,186.87,181.18,178.55,186.81,192.29,205.36,190.92,199.53,205.27,206.31,199.00,193.48,199.48,201.45,199.58,185.97,184.157
025,BROWN COUNTY,025908,BROOKESMITH ISD,213.50,206.69,187.14,166.99,167.62,167.33,155.02,184.52,185.19,170.93,173.55,145.77,132.68,123.17,146.66,137.08,143.804
025,BROWN COUNTY,025909,EARLY ISD,"1,229.96","1,264.28","1,299.39","1,291.14","1,254.81","1,183.01","1,208.82","1,165.47","1,127.94","1,121.23","1,170.34","1,142.31","1,117.65","1,131.76","1,126.65","1,101.80",1080.099
025,BROWN COUNTY,025910,RON JACKSON STATE JUVENILE CORR CO,324.00,331.00,300.27,287.05,133.78,121.95,108.88,103.57,,,,,,,,,
025,BROWN COUNTY,025911,RON JACKSON STATE JUVENILE CORR CO,109.00,106.00,106.61,101.92,20.27,46.68,68.69,0.00,,,,,,,,,
026,BURLESON COUNTY,026901,CALDWELL ISD,"1,795.30","1,790.16","1,755.52","1,748.65","1,717.71","1,766.38","1,752.93","1,751.89","1,684.34","1,659.48","1,654.39","1,675.96","1,651.91","1,669.62","1,633.01","1,563.91",1563.636
026,BURLESON COUNTY,026902,SOMERVILLE ISD,626.26,582.31,527.08,475.40,455.33,421.70,425.57,417.15,436.21,452.67,427.06,405.46,416.99,452.23,467.61,482.71,485.635
026,BURLESON COUNTY,026903,SNOOK ISD,476.14,465.99,450.04,448.79,463.58,470.06,476.81,506.48,481.72,487.41,472.62,466.55,455.22,466.32,472.54,438.98,467.49
027,BURNET COUNTY,027903,BURNET CISD,"2,877.76","3,026.02","3,079.32","3,146.62","3,188.05","3,100.72","3,128.56","3,042.34","2,999.81","3,009.11","2,909.04","2,899.20","2,897.25","2,952.16","2,964.50","2,938.94",2798.064
027,BURNET COUNTY,027904,MARBLE FALLS ISD,"3,502.88","3,614.98","3,689.80","3,667.41","3,641.25","3,670.24","3,750.86","3,788.89","3,763.23","3,766.46","3,780.15","3,913.23","3,926.94","3,895.13","3,937.07","3,877.69",3869.193
028,CALDWELL COUNTY,028902,LOCKHART ISD,"4,179.69","4,198.24","4,109.47","4,103.08","4,154.22","4,230.35","4,321.94","4,420.14","4,557.60","4,761.15","4,927.38","4,958.41","5,238.59","5,391.30","5,601.75","5,497.95",5366.18
028,CALDWELL COUNTY,028903,LULING ISD,"1,453.04","1,465.55","1,412.77","1,394.69","1,362.43","1,327.62","1,320.29","1,315.77","1,306.17","1,324.34","1,249.84","1,308.55","1,324.41","1,294.89","1,275.41","1,218.09",1245.454
028,CALDWELL COUNTY,028906,PRAIRIE LEA ISD,191.65,192.20,205.75,209.13,205.23,204.46,209.57,203.90,187.97,159.11,147.39,155.96,180.37,172.78,182.29,185.58,196.281
029,CALHOUN COUNTY,029901,CALHOUN COUNTY ISD,"3,902.56","3,969.69","3,966.26","3,944.87","3,993.04","3,878.50","3,861.21","3,851.49","3,887.15","3,918.95","3,848.29","3,817.29","3,676.39","3,593.33","3,511.58","3,406.93",3250.606
030,CALLAHAN COUNTY,030901,CROSS PLAINS ISD,352.49,344.55,348.63,333.30,341.29,336.09,334.92,332.64,310.37,303.39,313.25,317.88,314.62,338.11,318.33,312.50,336.896
030,CALLAHAN COUNTY,030902,CLYDE CISD,"1,396.01","1,396.32","1,375.04","1,365.69","1,377.08","1,333.00","1,360.89","1,369.60","1,315.80","1,366.54","1,347.89","1,388.93","1,364.14","1,338.02","1,364.28","1,297.37",1257.699
030,CALLAHAN COUNTY,030903,BAIRD ISD,348.10,315.03,318.43,304.42,285.71,302.42,280.59,272.28,267.96,295.07,294.73,301.78,281.07,272.44,249.73,245.58,256.65
030,CALLAHAN COUNTY,030906,EULA ISD,472.11,457.05,424.38,393.57,367.58,357.42,362.04,341.88,351.07,335.83,385.39,375.22,378.58,377.93,396.00,383.33,414.062
031,CAMERON COUNTY,031504,UNIVERSITY OF TEXAS AT BROWNSVILLE,,,,27.94,75.00,76.78,75.00,88.54,92.57,86.91,92.03,,,,,,
031,CAMERON COUNTY,031505,UNIVERSITY OF TEXAS RIO GRANDE VAL,,,,,,,,,,,,103.90,162.12,166.92,166.53,198.41,246.671
031,CAMERON COUNTY,031801,VALLEY HIGH SCHOOL,342.40,,0.00,,,,0.00,0.00,,,,,,,,,
031,CAMERON COUNTY,031802,EAGLE ACADEMY OF BROWNSVILLE,136.90,123.21,,,,,,,,,,,,,,,
031,CAMERON COUNTY,031803,HARMONY SCIENCE ACADEMY - BROWNSVI,,,,,249.72,357.13,385.99,410.15,419.27,429.47,,,,,,,
031,CAMERON COUNTY,031901,BROWNSVILLE ISD,"43,211.37","44,511.67","44,489.17","44,758.03","44,665.50","45,097.33","45,868.95","45,671.80","45,393.50","45,384.92","44,450.95","43,838.26","43,128.67","41,601.99","40,287.24","36,282.51",37464.826
031,CAMERON COUNTY,031903,HARLINGEN CISD,"15,446.30","15,602.63","15,672.17","15,835.01","16,068.94","16,831.44","17,075.23","17,209.44","17,099.85","17,234.64","17,305.15","17,432.11","17,250.09","16,953.86","17,172.81","15,959.97",16537.355
031,CAMERON COUNTY,031905,LA FERIA ISD,"2,773.19","2,894.39","2,987.55","3,115.20","3,165.37","3,198.00","3,288.79","3,349.38","3,338.34","3,305.08","3,292.53","3,362.88","3,275.77","3,144.70","3,073.16","2,771.22",2867.305
031,CAMERON COUNTY,031906,LOS FRESNOS CISD,"7,464.26","7,837.71","8,189.90","8,412.71","8,616.06","8,910.49","9,199.13","9,503.09","9,563.61","9,710.59","9,806.96","10,046.28","10,002.00","9,903.25","9,864.61","9,327.72",9692.423
031,CAMERON COUNTY,031909,POINT ISABEL ISD,"2,339.71","2,361.99","2,374.26","2,362.44","2,326.59","2,307.28","2,317.44","2,352.08","2,380.68","2,397.92","2,330.39","2,338.19","2,295.11","2,244.54","2,156.15","1,895.89",1895.451
031,CAMERON COUNTY,031911,RIO HONDO ISD,"2,030.82","2,114.82","2,128.23","2,135.77","2,151.66","2,101.58","2,107.70","2,028.47","1,997.78","1,996.01","1,998.47","1,956.81","1,832.40","1,766.52","1,735.39","1,431.89",1594.254
031,CAMERON COUNTY,031912,SAN BENITO CISD,"9,408.12","9,630.16","9,776.96","10,034.78","10,055.44","10,156.31","10,274.96","10,314.55","10,270.03","9,986.94","10,104.79","9,982.37","9,742.66","9,521.41","9,577.59","8,560.17",8984.361
031,CAMERON COUNTY,031913,SANTA MARIA ISD,574.52,559.77,584.79,598.12,600.25,617.31,635.13,614.84,648.50,668.88,660.19,641.29,634.66,624.39,578.44,537.51,559.119
031,CAMERON COUNTY,031914,SANTA ROSA ISD,"1,146.63","1,116.13","1,117.28","1,114.62","1,133.18","1,112.95","1,111.26","1,102.07","1,106.57","1,093.16","1,064.75","1,057.40","1,038.75","1,033.21","1,027.49",849.17,865.556
031,CAMERON COUNTY,031916,SOUTH TEXAS ISD,"1,997.04","2,108.99","2,343.13","2,522.57","2,660.02","2,893.92","3,020.13","3,095.49","3,213.22","3,213.29","3,218.55","3,443.43","3,702.13","4,047.57","3,924.33","3,807.47",3943.996
032,CAMP COUNTY,032902,PITTSBURG ISD,"2,241.77","2,266.29","2,290.73","2,260.51","2,213.02","2,259.49","2,328.52","2,310.59","2,330.17","2,285.73","2,284.57","2,310.55","2,272.40","2,186.13","2,199.51","2,163.69",2178.13
033,CARSON COUNTY,033901,GROOM ISD,114.01,130.99,133.04,127.19,125.77,128.29,123.16,129.12,132.97,130.28,129.85,136.74,135.01,143.03,150.29,145.12,130.088
033,CARSON COUNTY,033902,PANHANDLE ISD,673.06,665.78,666.86,677.63,658.57,628.14,633.21,604.39,609.76,603.81,598.16,598.61,647.20,655.02,625.38,601.36,600.588
033,CARSON COUNTY,033904,WHITE DEER ISD,379.65,387.39,376.66,361.33,351.16,359.77,353.78,352.39,354.37,346.56,341.17,341.57,341.33,338.22,325.48,331.66,338.565
034,CASS COUNTY,034901,ATLANTA ISD,"1,814.74","1,815.82","1,806.69","1,766.72","1,739.37","1,682.84","1,646.80","1,603.86","1,688.50","1,683.83","1,642.14","1,615.86","1,561.92","1,547.74","1,590.27","1,611.27",1702.315
034,CASS COUNTY,034902,AVINGER ISD,145.77,147.71,143.93,137.60,131.77,123.78,128.36,120.07,116.11,141.73,146.34,135.68,124.37,122.07,131.54,135.82,128.386
034,CASS COUNTY,034903,HUGHES SPRINGS ISD,907.63,893.52,921.26,965.68,"1,016.21","1,009.67","1,031.97","1,075.51","1,113.42","1,106.81","1,138.31","1,158.10","1,162.07","1,175.71","1,137.19","1,075.79",1079.179
034,CASS COUNTY,034905,LINDEN-KILDARE CISD,834.29,807.68,775.30,763.82,751.60,754.27,733.23,754.40,731.82,694.03,685.40,666.67,646.43,636.60,626.49,583.82,573.822
034,CASS COUNTY,034906,MCLEOD ISD,432.28,405.68,390.07,365.68,383.15,409.82,416.74,407.23,380.09,382.34,350.68,334.35,350.52,355.41,354.15,352.00,366.392
034,CASS COUNTY,034907,QUEEN CITY ISD,"1,020.10","1,024.83","1,009.33",994.56,986.97,"1,010.49",996.97,"1,034.72",983.83,955.69,971.58,949.38,959.02,957.65,978.41,916.78,883.487
034,CASS COUNTY,034908,MARIETTA ISD,41.86,40.52,33.38,28.73,,,,,,,,,,,,,
034,CASS COUNTY,034909,BLOOMBURG ISD,243.14,235.38,225.78,248.28,246.97,257.67,248.55,252.73,242.83,242.98,251.10,250.18,257.74,254.14,247.23,245.91,225.852
035,CASTRO COUNTY,035901,DIMMITT ISD,"1,081.99","1,047.48","1,041.49","1,037.08","1,062.53","1,099.44","1,109.59","1,076.36","1,098.55","1,114.30","1,099.89","1,090.59","1,118.20","1,113.30","1,109.00","1,058.43",1056.652
035,CASTRO COUNTY,035902,HART ISD,319.58,321.25,308.88,295.02,281.20,286.69,267.29,273.84,255.91,226.64,223.16,232.91,218.09,211.07,187.83,176.88,192.614
035,CASTRO COUNTY,035903,NAZARETH ISD,213.37,222.30,232.78,228.26,221.84,228.54,234.63,225.92,227.15,221.42,217.15,220.53,220.72,229.37,230.45,223.47,232.068
036,CHAMBERS COUNTY,036901,ANAHUAC ISD,"1,382.67","1,362.18","1,334.83","1,327.39","1,316.49","1,213.72","1,164.80","1,132.13","1,126.36","1,166.11","1,156.90","1,212.14","1,230.51","1,234.65","1,215.92","1,336.19",1254.58
036,CHAMBERS COUNTY,036902,BARBERS HILL ISD,"3,091.05","3,308.87","3,377.35","3,534.88","3,699.03","3,883.84","3,988.77","4,194.49","4,293.46","4,452.93","4,656.57","4,785.42","5,007.00","5,117.35","5,429.69","5,894.21",6350.242
036,CHAMBERS COUNTY,036903,EAST CHAMBERS ISD,"1,122.18","1,136.33","1,174.55","1,185.15","1,224.87","1,214.79","1,242.48","1,249.75","1,279.43","1,320.21","1,322.28","1,351.69","1,388.65","1,427.45","1,416.15","1,399.50",1370.374
037,CHEROKEE COUNTY,037901,ALTO ISD,607.30,603.60,632.28,626.10,610.09,627.92,631.27,617.96,608.96,589.39,603.49,598.94,594.68,621.26,603.71,561.95,560.875
037,CHEROKEE COUNTY,037904,JACKSONVILLE ISD,"4,490.86","4,482.74","4,506.26","4,448.74","4,416.91","4,473.43","4,570.35","4,571.32","4,504.39","4,536.61","4,578.84","4,583.06","4,571.14","4,567.03","4,490.21","4,363.48",4389.227
037,CHEROKEE COUNTY,037907,RUSK ISD,"1,767.03","1,780.74","1,826.44","1,862.38","1,893.03","1,975.16","1,995.92","2,044.97","2,038.26","2,057.21","2,038.16","1,996.72","1,986.20","1,927.88","1,902.12","1,842.39",1834.101
037,CHEROKEE COUNTY,037908,NEW SUMMERFIELD ISD,413.41,407.27,407.65,405.65,418.05,441.45,458.69,452.04,459.31,481.09,505.83,505.33,504.25,505.14,505.96,490.80,501.459
037,CHEROKEE COUNTY,037909,WELLS ISD,307.92,310.28,311.69,321.11,312.07,296.37,307.03,308.39,302.73,288.95,284.08,255.44,262.06,269.21,265.76,243.58,236.902
038,CHILDRESS COUNTY,038901,CHILDRESS ISD,"1,055.94","1,114.09","1,090.91","1,060.76","1,040.39","1,055.25","1,033.61","1,051.88","1,062.60","1,079.88","1,082.56","1,077.61","1,069.37","1,042.77","1,023.41",975.71,925.784
039,CLAY COUNTY,039901,BYERS ISD,106.55,107.23,106.68,101.99,101.50,98.20,70.98,42.79,,,,,,,,,
039,CLAY COUNTY,039902,HENRIETTA ISD,981.42,956.31,946.49,926.32,900.25,861.65,895.62,898.78,869.32,897.74,924.89,905.16,880.94,888.38,874.52,868.08,836.971
039,CLAY COUNTY,039903,PETROLIA CISD,469.27,456.51,449.64,434.88,424.48,433.57,435.35,422.63,423.20,463.94,468.93,470.52,478.45,451.98,400.80,404.50,402.64
039,CLAY COUNTY,039904,BELLEVUE ISD,173.19,172.44,175.90,172.49,169.99,164.46,170.76,159.73,152.73,139.01,145.17,138.53,133.90,118.64,125.69,127.15,135.765
039,CLAY COUNTY,039905,MIDWAY ISD,140.84,136.35,110.24,102.10,113.67,109.98,98.46,93.20,93.54,101.10,96.01,100.71,126.31,132.48,125.54,115.43,121.042
040,COCHRAN COUNTY,040901,MORTON ISD,494.62,488.66,469.85,432.39,414.76,420.47,417.46,386.57,383.17,419.01,396.79,385.27,379.96,357.03,355.01,338.49,336.348
040,COCHRAN COUNTY,040902,WHITEFACE CISD,326.29,315.88,306.33,311.74,302.97,282.11,264.49,268.49,327.19,334.26,327.27,310.99,306.45,292.59,292.59,292.60,309.624
041,COKE COUNTY,041901,BRONTE ISD,496.39,512.22,501.43,479.37,330.15,298.79,286.30,264.79,249.12,245.73,247.81,241.51,240.44,215.31,219.18,215.71,219.806
041,COKE COUNTY,041902,ROBERT LEE ISD,263.66,262.83,252.71,240.18,233.42,233.92,225.64,216.38,213.92,220.31,248.63,262.42,266.33,252.94,254.16,244.07,228.926
042,COLEMAN COUNTY,042901,COLEMAN ISD,919.37,952.31,940.00,928.15,916.20,902.62,836.36,815.61,827.87,818.92,839.36,833.06,813.20,798.60,780.06,711.09,753.954
042,COLEMAN COUNTY,042903,SANTA ANNA ISD,264.47,261.95,263.05,270.79,275.86,266.89,255.17,245.73,247.14,226.60,253.68,253.48,257.28,249.67,239.69,231.71,247.221
042,COLEMAN COUNTY,042905,PANTHER CREEK CISD,177.61,171.94,162.20,144.48,157.03,153.78,152.93,154.81,150.65,142.73,134.68,142.33,149.06,156.75,137.95,142.18,135.078
042,COLEMAN COUNTY,042906,NOVICE ISD,93.91,91.81,95.26,91.07,90.00,89.00,79.29,64.48,,,,,,,,,
043,COLLIN COUNTY,043801,IMAGINE INTERNATIONAL ACADEMY OF N,,,,,,,,0.00,873.24,988.82,"1,072.26","1,143.57","1,218.39","1,278.89","1,343.55","1,350.23",1387.791
043,COLLIN COUNTY,043802,LONE STAR LANGUAGE ACADEMY,,,,,,,,,,,,,,93.50,160.12,178.45,258.729
043,COLLIN COUNTY,043901,ALLEN ISD,"14,145.03","15,286.83","15,705.93","16,285.03","16,807.40","17,422.17","18,142.69","18,740.17","19,109.88","19,616.09","19,847.28","20,052.61","20,134.13","20,353.19","20,641.02","20,924.73",20826.873
043,COLLIN COUNTY,043902,ANNA ISD,"1,182.89","1,465.50","1,750.73","1,906.00","2,028.07","2,098.43","2,168.80","2,209.52","2,382.10","2,470.44","2,730.68","2,917.62","3,080.93","3,259.39","3,402.31","3,558.95",3736.589
043,COLLIN COUNTY,043903,CELINA ISD,"1,325.89","1,426.73","1,546.30","1,651.41","1,757.39","1,822.21","1,873.14","1,928.12","1,937.58","1,988.01","2,107.08","2,239.46","2,319.88","2,440.57","2,575.35","2,667.28",2834.016
043,COLLIN COUNTY,043904,FARMERSVILLE ISD,"1,383.96","1,367.88","1,371.09","1,409.09","1,380.58","1,388.90","1,389.18","1,395.99","1,409.62","1,476.82","1,470.36","1,493.82","1,511.80","1,558.89","1,629.36","1,649.56",1776.608
043,COLLIN COUNTY,043905,FRISCO ISD,"15,527.30","18,971.43","22,786.45","26,194.39","29,403.04","32,489.88","35,891.62","38,605.94","41,168.16","44,443.16","47,900.13","51,434.44","53,852.88","55,863.16","57,482.73","60,175.85",61742.079
043,COLLIN COUNTY,043907,MCKINNEY ISD,"16,951.91","18,530.58","19,982.40","21,115.54","22,000.36","22,473.04","23,086.86","23,381.01","23,066.59","23,160.30","23,378.68","23,366.79","23,486.58","23,500.95","23,204.11","22,930.75",22129.014
043,COLLIN COUNTY,043908,MELISSA ISD,622.53,767.40,927.47,"1,083.70","1,207.27","1,299.25","1,376.16","1,523.52","1,616.79","1,812.67","2,015.78","2,247.80","2,495.29","2,669.37","3,035.07","3,438.62",3951.749
043,COLLIN COUNTY,043910,PLANO ISD,"49,456.99","50,158.75","50,088.88","50,511.17","51,080.28","51,747.74","52,412.74","52,494.36","52,132.07","51,954.19","51,867.28","51,737.34","51,306.29","50,704.12","49,847.08","48,802.84",48199.049
043,COLLIN COUNTY,043911,PRINCETON ISD,"2,191.60","2,326.97","2,446.90","2,499.93","2,605.38","2,809.56","2,951.33","3,053.69","3,200.55","3,398.07","3,549.12","3,615.70","3,870.74","4,101.34","4,550.95","5,000.94",5526.412
043,COLLIN COUNTY,043912,PROSPER ISD,"1,530.45","1,745.44","2,121.62","2,534.03","2,930.09","3,439.44","4,114.98","4,593.19","5,235.47","6,066.52","6,822.67","8,013.21","9,703.46","11,656.09","13,795.02","16,200.65",19100.048
043,COLLIN COUNTY,043914,WYLIE ISD,"7,485.81","8,540.39","9,485.84","10,204.03","10,834.89","11,400.52","11,929.74","12,340.20","12,730.52","13,112.34","13,410.34","13,976.51","14,435.63","15,030.85","15,764.09","16,301.33",16879.312
043,COLLIN COUNTY,043917,BLUE RIDGE ISD,611.48,603.71,597.97,571.66,569.91,599.51,597.18,617.51,608.14,615.48,667.51,658.66,710.45,762.88,788.18,844.62,868.414
043,COLLIN COUNTY,043918,COMMUNITY ISD,"1,350.63","1,353.74","1,370.95","1,482.19","1,532.64","1,533.80","1,527.97","1,557.43","1,555.34","1,595.70","1,735.71","1,822.63","1,973.91","2,133.39","2,208.94","2,339.69",2571.822
043,COLLIN COUNTY,043919,LOVEJOY ISD,"1,087.42","1,267.35","2,019.59","2,413.37","2,782.99","3,104.83","3,276.29","3,415.96","3,505.70","3,605.64","3,682.80","3,800.12","3,938.11","4,070.74","4,107.98","4,195.31",4256.688
044,COLLINGSWORTH COUNTY,044902,WELLINGTON ISD,502.62,491.30,484.67,517.90,503.32,499.31,498.66,512.58,537.17,554.98,555.36,551.26,545.72,548.60,539.25,521.96,476.619
044,COLLINGSWORTH COUNTY,044904,SAMNORWOOD ISD,120.34,116.50,107.06,94.69,92.88,92.99,56.38,23.37,,,,,,,,,
045,COLORADO COUNTY,045902,COLUMBUS ISD,"1,455.99","1,449.66","1,441.54","1,429.02","1,436.47","1,441.80","1,456.29","1,520.34","1,517.50","1,503.52","1,501.78","1,488.69","1,461.86","1,418.89","1,376.31","1,371.51",1368.052
045,COLORADO COUNTY,045903,RICE CISD,"1,322.02","1,265.90","1,221.18","1,190.97","1,195.76","1,220.01","1,201.56","1,164.04","1,195.16","1,189.71","1,182.17","1,224.30","1,251.89","1,254.26","1,285.18","1,169.95",1181.928
